Date,LogReturn
2015-10-05,0.0008790436760322062
2015-10-06,0.007615313750683251
2015-10-07,0.001916501261825459
2015-10-08,-0.003749447580152806
2015-10-09,0.010082743094216015
2015-10-12,0.007409973000988005
2015-10-13,0.0007723211314338696
2015-10-14,0.012191571448331816
2015-10-15,0.006587902904208858
2015-10-16,-0.0036264419486807366
2015-10-19,-0.008740287853461832
2015-10-20,0.003997752165893153
2015-10-21,-0.008867746141184144
2015-10-22,-0.0008568246783460413
2015-10-23,-0.002832678595479044
2015-10-26,0.0031755174900332073
2015-10-27,-0.00017135244509453186
2015-10-28,0.008788764836116568
2015-10-29,-0.025729617395093392
2015-10-30,-0.004980961312634337
2015-11-02,-0.0050058955364459265
2015-11-03,-0.01920067667017338
2015-11-04,-0.006934734272126623
2015-11-05,-0.001899657328927695
2015-11-06,-0.015328811851509786
2015-11-09,0.0002758435578281864
2015-11-10,0.0002756553127857822
2015-11-11,-0.0032215041504368553
2015-11-12,-0.003601853207094119
2015-11-13,0.0
2015-11-16,0.002679514048333107
2015-11-17,-0.013938156030505203
2015-11-18,9.365862579947371e-05
2015-11-19,0.008570903001564972
2015-11-20,-0.0014853099349744917
2015-11-23,-0.008958603455463966
2015-11-24,0.007005773045099333
2015-11-25,-0.00354350309386584
2015-11-27,-0.013448313986904855
2015-11-30,0.009048221633438932
2015-12-01,-0.00187828746833272
2015-12-02,-0.009065310104538793
2015-12-03,0.007089211925615804
2015-12-04,0.021247700237913326
2015-12-07,-0.00749688873296108
2015-12-08,-9.28838970668577e-05
2015-12-09,0.001207044803292825
2015-12-10,-0.00418469025807936
2015-12-11,0.0035349328234069743
2015-12-14,-0.011393542545885472
2015-12-15,-0.0016919789508065548
2015-12-16,0.014106427960112739
2015-12-17,-0.025555647189986472
2015-12-18,0.01454905431330043
2015-12-21,0.01461789766718511
2015-12-22,-0.006584134088142776
2015-12-23,-0.005036876826985434
2015-12-24,0.007267270264383618
2015-12-28,-0.006239207578959481
2015-12-29,0.0065177139481654685
2015-12-30,-0.01628032272881288
2015-12-31,0.00018871273389700527
2016-01-04,0.01386172479955186
2016-01-05,0.0030648260146564294
2016-01-06,0.012440836582072724
2016-01-07,0.01436642906297819
2016-01-08,-0.008977527848297442
2016-01-11,-0.0011849327360058722
2016-01-12,-0.009990481826287485
2016-01-13,0.0017486769311837599
2016-01-14,-0.012584579364650109
2016-01-15,0.01625599239180944
2016-01-19,-0.0014669256944553847
2016-01-20,0.0156579905176128
2016-01-21,-0.007252320951077914
2016-01-22,-0.0017302053011144954
2016-01-25,0.008169238859200036
2016-01-26,0.013914673700546146
2016-01-27,-0.005004904333480651
2016-01-28,-0.0004480889181392674
2016-01-29,0.0007168896616390326
2016-02-01,0.01024827376073344
2016-02-02,-0.0005320819267533649
2016-02-03,0.012342569977745608
2016-02-04,0.01418086888457877
2016-02-05,0.00017281959106493736
2016-02-08,0.03404834929990521
2016-02-09,0.0006675513608169836
2016-02-10,-0.003342528526259136
2016-02-11,0.043567091125364873
2016-02-12,-0.007076868158539852
2016-02-16,-0.025501955096164056
2016-02-17,0.0026456825451971347
2016-02-18,0.012309362957954846
2016-02-19,0.003500959267383596
2016-02-22,-0.017132288543675846
2016-02-23,0.010527318680876351
2016-02-24,0.013328033410348807
2016-02-25,-0.0004037304909403373
2016-02-26,-0.0149717217583961
2016-02-29,0.011492953798612126
2016-03-01,-0.0029218229364777115
2016-03-02,0.008739981710060525
2016-03-03,0.013048052901100447
2016-03-04,0.009892060054906658
2016-03-07,-0.005290031133051419
2016-03-08,-0.0008711643665365201
2016-03-09,-0.004367339380404757
2016-03-10,0.012180823359887589
2016-03-11,-0.010511061395113142
2016-03-14,-0.011425897862328808
2016-03-15,-0.011314166048867756
2016-03-16,-0.0008943982001956458
2016-03-17,0.02823184571645773
2016-03-18,-0.00849780832604257
2016-03-21,-0.008007729856973357
2016-03-22,0.0035312254541069133
2016-03-23,-0.019823458291528016
2016-03-24,-0.0018812543119597132
2016-03-28,-0.0012288536097643887
2016-03-29,0.01278775411769549
2016-03-30,-0.007065979589434121
2016-03-31,0.005932264628274546
2016-04-01,-0.009770473814590914
2016-04-04,-0.0034423042399615686
2016-04-05,0.008502360171509305
2016-04-06,-0.004814587092324561
2016-04-07,0.0111441763775809
2016-04-08,0.005083360244175877
2016-04-11,0.011363719796072987
2016-04-12,0.0021462376732565664
2016-04-13,-0.010055128384175412
2016-04-14,-0.01763946407711058
2016-04-15,0.006590460098725617
2016-04-18,0.00040539994060510945
2016-04-19,0.015603971877910185
2016-04-20,0.00015956521921236389
2016-04-21,-0.003357009989702909
2016-04-22,-0.01638657099171672
2016-04-25,0.008267248694073434
2016-04-26,0.002660052989486988
2016-04-27,0.005619345503985562
2016-04-28,0.012963993663771956
2016-04-29,0.018554532081355487
2016-05-02,0.004257137284214135
2016-05-03,-0.003094301340338286
2016-05-04,-0.013572675083321833
2016-05-05,-0.0014933192222766592
2016-05-06,0.016769101438875392
2016-05-09,-0.02134147742080195
2016-05-10,-0.0013441007533533627
2016-05-11,0.008430186756368665
2016-05-12,-0.003379253258223161
2016-05-13,0.0012587331847161139
2016-05-16,0.0011786431028753658
2016-05-17,0.00219636641841862
2016-05-18,-0.00196086191362997
2016-05-19,-0.015428132082826979
2016-05-20,-0.0014361502311578814
2016-05-23,-0.001038585136795765
2016-05-24,-0.01790366465212703
2016-05-25,-0.004403876274423123
2016-05-26,-0.002782801311324475
2016-05-27,-0.005176827942159796
2016-05-31,0.000823519736724513
2016-06-01,-0.002390098246246816
2016-06-02,-0.0017342990864130377
2016-06-03,0.024736904788247527
2016-06-06,0.0036221716975720704
2016-06-07,-0.00016066787650068854
2016-06-08,0.012299511303834583
2016-06-09,0.008221312981124862
2016-06-10,0.002516177827683463
2016-06-13,0.008601194468236007
2016-06-14,0.0009338142093947642
2016-06-15,0.00015561424958520132
2016-06-16,0.007978605910287052
2016-06-17,-0.0027814092101873097
2016-06-20,-0.0019361090268664404
2016-06-21,-0.015231694595499006
2016-06-22,-0.001969667763047546
2016-06-23,-0.0053772460418744
2016-06-24,0.045568126625119755
2016-06-27,0.0018921481520379623
2016-06-28,-0.005459071134537385
2016-06-29,0.006517130786711063
2016-06-30,-0.004163045711473091
2016-07-01,0.013784954775413433
2016-07-05,0.014630295802076445
2016-07-06,0.006247034498575354
2016-07-07,-0.0035229752607092743
2016-07-08,-0.0025766569730396745
2016-07-11,-0.0011800972016698774
2016-07-12,-0.015544565429065389
2016-07-13,0.006202186015081687
2016-07-14,-0.00830312978492063
2016-07-15,-0.003612050537102661
2016-07-18,0.0014313343033443948
2016-07-19,0.0023308973728481423
2016-07-20,-0.009583857031749085
2016-07-21,0.008832542195506029
2016-07-22,-0.005577361821546027
2016-07-25,-0.0028761196958370064
2016-07-26,0.0010605321779994731
2016-07-27,0.0044573976096106815
2016-07-28,0.004287548927691639
2016-07-29,0.012456768592093142
2016-08-01,0.0017775329760739552
2016-08-02,0.009573679254285983
2016-08-03,-0.006101874347359719
2016-08-04,0.001989078130412177
2016-08-05,-0.016622543470037807
2016-08-08,-0.002247360257539687
2016-08-09,0.004190977197581718
2016-08-10,0.003950401091376265
2016-08-11,-0.0013399203995291173
2016-08-12,-0.005003147538014941
2016-08-15,0.0033631060701886342
2016-08-16,0.0075813883174767425
2016-08-17,-0.005792418519633738
2016-08-18,0.006310574643693422
2016-08-19,-0.008024955279562044
2016-08-22,-0.002016410277178946
2016-08-23,0.0021655719125730603
2016-08-24,-0.012157711605415717
2016-08-25,-0.003252072314533185
2016-08-26,0.0010599822517309905
2016-08-29,0.0010588598789471667
2016-08-30,-0.008502346327262383
2016-08-31,-0.003666029312143101
2016-09-01,0.004047141416004483
2016-09-02,0.007516282350036655
2016-09-06,0.020438704235929906
2016-09-07,-0.003786599503307889
2016-09-08,-0.005594732975239715
2016-09-09,-0.005024625803116637
2016-09-12,-0.006865083481867175
2016-09-13,-0.0015151518050107637
2016-09-14,0.0018935813270292768
2016-09-15,-0.006072124918749371
2016-09-16,-0.0058794129797974425
2016-09-19,0.005879412979797392
2016-09-20,0.00015221618146868613
2016-09-21,0.009997866634651048
2016-09-22,0.010122682135453616
2016-09-23,-0.002390256046424515
2016-09-26,0.0018678328051372278
2016-09-27,-0.010354179302007023
2016-09-28,-0.004914386241190314
2016-09-29,0.0017416435276520423
2016-09-30,-0.006375659049502699
2016-10-03,-0.0032796038609326033
2016-10-04,-0.03316418589365621
2016-10-05,-0.0008691271779573132
2016-10-06,-0.01224659627455489
2016-10-07,-0.0007203941462396616
2016-10-11,0.003277492478576479
2016-10-12,-0.0015175310867917425
2016-10-13,0.003112427756607694
2016-10-14,-0.001515110877577383
2016-10-17,0.0010369283705775325
2016-10-18,0.005089088772620536
2016-10-19,0.005615528957908329
2016-10-20,-0.0018157090665284902
2016-10-21,0.00023705220583055664
2016-10-24,-0.003085586827556825
2016-10-25,0.00781410055123449
2016-10-26,-0.005597819151719624
2016-10-27,0.0024479622887396643
2016-10-28,0.005976250792452862
2016-10-31,-0.003140952719691709
2016-11-01,0.011650332541120672
2016-11-02,0.01573379968826969
2016-11-03,-0.003603111106642254
2016-11-04,0.0009212200167436073
2016-11-07,-0.019368438629986755
2016-11-08,-0.003840600616410818
2016-11-09,-0.0006284751409729952
2016-11-10,-0.00559473162911677
2016-11-14,-0.03563335910818179
2016-11-15,0.002290242195274511
2016-11-16,-0.0004902963078952605
2016-11-17,-0.005656004540798839
2016-11-18,-0.006597962080039653
2016-11-21,0.0009097850981472162
2016-11-22,0.0011567583114072402
2016-11-23,-0.01824976664110634
2016-11-25,-0.009208889267384899
2016-11-28,0.010469552569008554
2016-11-29,-0.0022702983658282566
2016-11-30,-0.01449974532512753
2016-12-01,-0.003336636788437604
2016-12-02,0.007002548829521464
2016-12-05,-0.0009365081756959433
2016-12-06,-0.00546638231769391
2016-12-07,0.006317808507911521
2016-12-08,-0.0044353118287595375
2016-12-09,-0.008930184786370197
2016-12-12,0.003530052779216629
2016-12-13,-0.005861622654292204
2016-12-14,0.003969028209747736
2016-12-15,-0.02927123362969974
2016-12-16,0.006628100511391451
2016-12-19,0.0045697865449492924
2016-12-20,-0.007922576650850659
2016-12-21,-0.00035359712061060043
2016-12-22,-0.0020354241577117678
2016-12-23,0.002742493412203079
2016-12-27,0.0047594169162982715
2016-12-28,0.0018447543496458321
2016-12-29,0.01480992278090006
2016-12-30,-0.005549809897021
2017-01-03,0.00900285192930361
2017-01-04,0.0029257608917391607
2017-01-05,0.013569572279167469
2017-01-06,-0.006633743360060724
2017-01-09,0.009849765856593362
2017-01-10,0.0005912499106309624
2017-01-11,0.009580731125187961
2017-01-12,0.002756359087469122
2017-01-13,-0.0030072493432917323
2017-01-17,0.013874646895225017
2017-01-18,-0.0005776842959905698
2017-01-19,-0.008622907336826992
2017-01-20,0.0028272298148097597
2017-01-23,0.008845550963396858
2017-01-24,-0.0038757736862718066
2017-01-25,-0.010799240583716598
2017-01-26,-0.0065360117616481
2017-01-27,-0.001177678827598852
2017-01-30,0.004283360803183659
2017-01-31,0.012823912008577408
2017-02-01,-0.002485296665438633
2017-02-02,0.009164887600060555
2017-02-03,0.0014783584034642827
2017-02-06,0.009393575301202162
2017-02-07,0.0034087779579315197
2017-02-08,0.002751053207520085
2017-02-09,-0.002022081854817559
2017-02-10,-0.000566876850066067
2017-02-13,-0.008134093816160818
2017-02-14,-0.00040844667481872133
2017-02-15,0.006352787968514301
2017-02-16,0.0067160902945164426
2017-02-17,-0.001937379067167637
2017-02-21,-8.078508906953723e-05
2017-02-22,-0.004454350349380309
2017-02-23,0.014664634347995097
2017-02-24,0.005344891913360862
2017-02-27,0.00039772501044503744
2017-02-28,-0.00382474476466306
2017-03-01,-0.002958188183111069
2017-03-02,-0.013705470631345843
2017-03-03,-0.005208788817978716
2017-03-06,-0.0008163265759448011
2017-03-07,-0.007706239569881471
2017-03-08,-0.005446436678803248
2017-03-09,-0.00506034140032999
2017-03-10,-0.001414900372918341
2017-03-13,0.001414900372918352
2017-03-14,-0.00041592147157480674
2017-03-15,-0.001498791977594266
2017-03-16,0.021759718404505305
2017-03-17,0.0026870095249430263
2017-03-20,0.0030851097946710264
2017-03-21,0.010081950338285382
2017-03-22,0.0025647791657264977
2017-03-23,-0.0019229429398218444
2017-03-24,0.0010419837987625065
2017-03-27,0.0057517919495583296
2017-03-28,-7.963960893288656e-05
2017-03-29,-0.0015147484528922495
2017-03-30,-0.006724348370036059
2017-03-31,0.0018457243799123385
2017-04-03,0.0028021313424812086
2017-04-04,0.003352186944682863
2017-04-05,-0.0076787895241424015
2017-04-06,0.00392677851233867
2017-04-07,0.003194125405133405
2017-04-10,-0.0025545421499374417
2017-04-11,0.0159381530021803
2017-04-12,0.003220185508956306
2017-04-13,0.00827739794195269
2017-04-17,0.002718131548590306
2017-04-18,0.0017821296255692255
2017-04-19,-0.008005893178956763
2017-04-20,0.00039012210573624806
2017-04-21,0.004281328219062014
2017-04-24,-0.009051228501958202
2017-04-25,-0.008027172357523912
2017-04-26,-0.002769317802300099
2017-04-27,0.0012669062050332798
2017-04-28,0.0018974031177029385
2017-05-01,-0.01016117866619856
2017-05-02,0.0014351196373916847
2017-05-03,-0.006955815510367903
2017-05-04,-0.016094831005602106
2017-05-05,-0.0013869794888681627
2017-05-08,0.0004081465956588177
2017-05-09,-0.009017932534638276
2017-05-10,0.002467512256678818
2017-05-11,0.0044261566880950615
2017-05-12,0.0028584282924305183
2017-05-15,0.0019553733504766723
2017-05-16,0.005195680203699949
2017-05-17,0.018054652911816706
2017-05-18,-0.0046230346493643755
2017-05-19,0.000798594547308718
2017-05-22,0.00636590063442143
2017-05-23,-0.004690847276663877
2017-05-24,-0.0019145062835238531
2017-05-25,0.0027111286160230396
2017-05-26,0.009352470994601849
2017-05-30,-0.0043483486361126054
2017-05-31,0.007813483979482729
2017-06-01,-0.003938563578928373
2017-06-02,0.007705084616983541
2017-06-05,0.0019561055527115654
2017-06-06,0.011734194674689481
2017-06-07,-0.0033275703585958936
2017-06-08,-0.01075441056072261
2017-06-09,-0.0061302052068687345
2017-06-12,-0.00189380979601569
2017-06-13,-0.0002369183272036132
2017-06-14,0.0055148644702221845
2017-06-15,-0.016317271069001
2017-06-16,0.0014364768755273823
2017-06-19,-0.007845728356542297
2017-06-20,-0.002575207631716499
2017-06-21,0.0019320762655520435
2017-06-22,0.003372103694666421
2017-06-23,0.0068695659857476036
2017-06-26,-0.00791205113977467
2017-06-27,8.021469334752496e-05
2017-06-28,0.0012828542252268432
2017-06-29,-0.003049556093049251
2017-06-30,-0.002817016742802062
2017-07-03,-0.018547612954424916
2017-07-05,0.0020506097083853696
2017-07-06,0.001473779662321924
2017-07-07,-0.011189828782629333
2017-07-10,0.0028917276073374782
2017-07-11,0.0012367565827513586
2017-07-12,0.0037011187459087707
2017-07-13,-0.0014787438939784538
2017-07-14,0.008432590518839307
2017-07-17,0.005041950325371254
2017-07-18,0.006710018850761259
2017-07-19,8.055077060915145e-05
2017-07-20,0.0028962994150305284
2017-07-21,0.00760277330940865
2017-07-24,-0.0003189732922199768
2017-07-25,-0.001756125342464039
2017-07-26,-0.0021593571989522043
2017-07-27,0.008450959718898568
2017-07-28,0.0069620920676366025
2017-07-31,-0.0014201571050572992
2017-08-01,0.004725906807239984
2017-08-02,-0.0006287743880614377
2017-08-03,-0.003150104862108906
2017-08-04,-0.0075215109613676855
2017-08-07,-7.955307474891721e-05
2017-08-08,-0.0014315812317578045
2017-08-09,0.013125811461155778
2017-08-10,0.008370175496451656
2017-08-11,0.003111148307012124
2017-08-14,-0.0027217250231354575
2017-08-15,-0.008209906077677841
2017-08-16,0.0025092722903703076
2017-08-17,0.007412353852867797
2017-08-18,-0.0005443592909452205
2017-08-21,0.003958939893256818
2017-08-22,-0.004425701690303351
2017-08-23,0.0029526430372122
2017-08-24,-0.0018638076307166027
2017-08-25,0.004652974660785244
2017-08-28,0.013219738670856719
2017-08-29,0.002592669218827388
2017-08-30,-0.003815051241845523
2017-08-31,0.006173075893794918
2017-09-01,0.006286269787906836
2017-09-05,0.011037354562418965
2017-09-06,-0.003965383824776996
2017-09-07,0.008361341114399392
2017-09-08,0.0006688896405072527
2017-09-11,-0.011206691809561442
2017-09-12,-0.002256488358732504
2017-09-13,-0.003469850010435886
2017-09-14,0.000981780804511102
2017-09-15,-0.0032512423615178305
2017-09-18,-0.010735988597467801
2017-09-19,-7.662978472650562e-05
2017-09-20,0.004430569417291893
2017-09-21,-0.01644548291912643
2017-09-22,0.0020899215909679653
2017-09-25,0.010384308915688903
2017-09-26,-0.007527532775120786
2017-09-27,-0.0105410799770725
2017-09-28,0.0016349223665728455
2017-09-29,-0.0031164809018184073
2017-10-02,-0.006890677171902543
2017-10-03,-0.0009432837700489293
2017-10-04,0.0017287063978827545
2017-10-05,-0.0029878358398845554
2017-10-06,0.0013377544169920026
2017-10-09,0.007989447326364975
2017-10-10,0.006841829421378427
2017-10-11,-0.003726076902423367
2017-10-12,0.005815998493391344
2017-10-13,0.006320316258744202
2017-10-16,-0.0012300882391540026
2017-10-17,-0.013086271579829653
2017-10-18,-0.002419116678913994
2017-10-19,0.005454275534116093
2017-10-20,-0.007409463231041783
2017-10-23,0.00023476714183852992
2017-10-24,-0.0021153697891088514
2017-10-25,0.000313695430923488
2017-10-26,-0.007160573007206216
2017-10-27,0.0017357990230928244
2017-10-30,0.004404927786188189
2017-10-31,-0.005588126504385657
2017-11-01,0.005588126504385709
2017-11-02,0.0006277354683380319
2017-11-03,-0.006610572852132713
2017-11-06,0.010134046656738413
2017-11-07,-0.004465224838411223
2017-11-08,0.006183266004363352
2017-11-09,0.0031162381684789577
2017-11-10,-0.010320616370498838
2017-11-13,0.0038436132139390324
2017-11-14,0.0032827535277863674
2017-11-15,-0.003909309122587321
2017-11-16,0.0007048235582582072
2017-11-17,0.01430152145789673
2017-11-20,-0.016495917971793554
2017-11-21,0.005086680079378604
2017-11-22,0.008162676176655977
2017-11-24,-0.0038009777393278247
2017-11-27,0.00550289910736466
2017-11-28,0.000695308000776598
2017-11-29,-0.009779630834338625
2017-11-30,-0.00696596145918346
2017-12-01,0.004388798311228533
2017-12-04,-0.0035251298326162196
2017-12-05,-0.010016309238676628
2017-12-06,0.000950779053228449
2017-12-07,-0.010347938786658826
2017-12-08,-0.003687457209357425
2017-12-11,-0.0012053519550518667
2017-12-12,-0.004189798469908035
2017-12-13,0.005555813112327661
2017-12-14,0.006722195742235451
2017-12-15,0.00039870817523665717
2017-12-18,0.006278504505989414
2017-12-19,-0.001189107958943395
2017-12-20,0.004274206737060993
2017-12-21,0.0009474013739520169
2017-12-22,0.006371182406177087
2017-12-26,0.006798190801191451
2017-12-27,0.002255863771485303
2017-12-28,0.005501525365828419
2017-12-29,0.009383296909513904
2018-01-02,0.005648795435594413
2018-01-03,0.0019012136171542553
2018-01-04,0.0024283463684654956
2018-01-05,0.0006819141750703172
2018-01-08,-0.0012884713036933884
2018-01-09,-0.005246580568031189
2018-01-10,0.004336147142567866
2018-01-11,0.002426044534775419
2018-01-12,0.009645929220218629
2018-01-16,0.0014988012123869202
2018-01-17,0.0019450709821960197
2018-01-18,-0.009009069942365968
2018-01-19,0.004439620791428774
2018-01-22,-0.0007510891007015731
2018-01-23,0.003600038990317503
2018-01-24,0.015009996047209607
2018-01-25,0.0047824097943095206
2018-01-26,-0.007958810491319437
2018-01-30,-0.012058167071074382
2018-01-31,0.0026921759851948287
2018-02-01,0.003950401091376265
2018-02-02,-0.007916469765226359
2018-02-05,-0.0005249568386138391
2018-02-06,-0.005189755905578952
2018-02-07,-0.010994537916590984
2018-02-08,0.0040327608986760796
2018-02-09,-0.002889772982946634
2018-02-12,0.008417731344798464
2018-02-13,0.002940864406439292
2018-02-14,0.020421058915214334
2018-02-15,-0.002511468630411128
2018-02-16,0.0008132005147932578
2018-02-20,-0.018195805777987704
2018-02-21,0.0009026261706847339
2018-02-22,0.00045100774382701627
2018-02-23,-0.001805344615643647
2018-02-26,0.0018804775121498492
2018-02-27,-0.011488261375785172
2018-02-28,0.0
2018-03-01,-0.009624253533214297
2018-03-02,0.013872136457073265
2018-03-05,-0.0022734172079491807
2018-03-06,0.011690746933441305
2018-03-07,-0.005715142383890748
2018-03-08,-0.004610897113995902
2018-03-09,0.0018922913369371754
2018-03-12,-0.0022711796760658443
2018-03-13,0.004914386241190294
2018-03-14,-0.001131947426727324
2018-03-15,-0.0057549571034445565
2018-03-16,-0.004185539229898073
2018-03-19,0.00418553922989804
2018-03-20,-0.004338127119398508
2018-03-21,0.007295401194057268
2018-03-22,0.0044573976096106815
2018-03-23,0.016966715936515404
2018-03-26,0.003772594220179005
2018-03-27,-0.00971924053303923
2018-03-28,-0.012830862694559693
2018-03-29,-0.0010577275967254573
2018-04-02,0.014484794192477413
2018-04-03,-0.006953504164492984
2018-04-04,0.002248370796679207
2018-04-05,-0.008646345041192702
2018-04-06,0.005722457733424547
2018-04-09,0.003298124789570669
2018-04-10,0.004256401204819836
2018-04-11,0.01074681456735932
2018-04-12,-0.013432964185142135
2018-04-13,0.0047704504893987506
2018-04-16,0.002005684379909184
2018-04-17,-0.00022269553924516243
2018-04-18,0.0029647221128227827
2018-04-19,-0.0032616058148920136
2018-04-20,-0.007527591093269497
2018-04-23,-0.010679968716113873
2018-04-24,0.006707153771284317
2018-04-25,-0.007690660944510987
